Network,Station,CoveredEpicentralDistances,UncoveredEpicentralDistances,EpiDistRatio,Accepted,faceLon,faceLat,AcceptedNumeric,nrec,BazRatio,AvgSNR
TA,X49A,10,51,0.163934426229508,No,-86.3,34.5,0,16,0.038781163434903,17.8030646457159
TA,X50A,1,60,0.0163934426229508,No,-85.6,34.5,0,1,0.002770083102493,10.774287433608
TA,X50B,11,50,0.180327868852459,No,-85.6,34.5,0,12,0.0277008310249307,10.5239925190072
TA,X51A,15,46,0.245901639344262,No,-84.9,34.6,0,21,0.0443213296398892,15.6779210212971
TA,X52A,17,44,0.278688524590164,No,-83.9,34.6,0,21,0.0415512465373961,14.9374672363983
TA,X53A,19,42,0.311475409836066,No,-83.3,34.5,0,24,0.0415512465373961,15.6254752195324
TA,X54A,15,46,0.245901639344262,No,-82.4,34.5,0,23,0.0443213296398892,15.229838024577
TA,X55A,11,50,0.180327868852459,Yes,-81.6,34.5,1,15,0.0277008310249307,12.0706005883841
TA,X56A,15,46,0.245901639344262,No,-81.0,34.5,0,17,0.038781163434903,19.1040005473257
TA,X57A,15,46,0.245901639344262,No,-80.1,34.5,0,19,0.0415512465373961,16.6161177881518
TA,X58A,13,48,0.213114754098361,No,-79.3,34.6,0,17,0.0332409972299169,17.249613360711
TA,X59A,12,49,0.19672131147541,No,-78.6,34.6,0,14,0.0277008310249307,18.2869710362387
TA,X60A,11,50,0.180327868852459,No,-78.0,34.6,0,12,0.0277008310249307,10.6356708546896
TA,Y12C,52,9,0.852459016393443,No,-114.5,33.8,0,145,0.185595567867036,14.3692134227792
TA,Y13A,26,35,0.426229508196721,No,-113.8,33.8,0,46,0.0803324099722992,13.9926824529749
TA,Y14A,35,26,0.573770491803279,No,-113.0,33.9,0,64,0.116343490304709,13.1288977831298
TA,Y15A,26,35,0.426229508196721,No,-112.3,34.0,0,37,0.0637119113573407,16.0625620051269
TA,Y16A,27,34,0.442622950819672,No,-111.5,33.9,0,44,0.07202216066482,13.0562257214098
TA,Y17A,22,39,0.360655737704918,No,-110.8,33.7,0,35,0.0526315789473684,16.3307252740637
TA,Y18A,23,38,0.377049180327869,No,-110.0,33.8,0,37,0.0609418282548476,17.237992651033
TA,Y19A,24,37,0.39344262295082,No,-109.3,34.0,0,48,0.0664819944598338,15.4168600150029
TA,Y20A,24,37,0.39344262295082,Yes,-108.4,33.9,1,31,0.0637119113573407,18.4942523953766
TA,Y21A,24,37,0.39344262295082,No,-107.7,34.0,0,36,0.0581717451523546,13.3416710548048
TA,Y22A,24,37,0.39344262295082,No,-107.0,33.9,0,29,0.0581717451523546,12.1100950145101
TA,Y22C,10,51,0.163934426229508,No,-106.9,34.1,0,11,0.0304709141274238,11.3641888925865
TA,Y22D,50,11,0.819672131147541,No,-106.9,34.1,0,130,0.163434903047091,12.6010684599033
TA,Y22E,6,55,0.0983606557377049,No,-106.9,34.1,0,16,0.0193905817174515,8.32508397031429
TA,Y22F,11,50,0.180327868852459,No,-106.9,34.1,0,56,0.038781163434903,10.5222206250022
TA,Y23A,29,32,0.475409836065574,Yes,-106.1,33.9,1,39,0.0775623268698061,13.5594820620267
TA,Y24A,29,32,0.475409836065574,No,-105.4,33.9,0,39,0.074792243767313,13.1584701060598
TA,Y25A,23,38,0.377049180327869,Yes,-104.7,33.9,1,28,0.0637119113573407,14.1124842740991
TA,Y26A,22,39,0.360655737704918,No,-103.8,33.9,0,27,0.0526315789473684,13.4491100311081
TA,Y27A,24,37,0.39344262295082,No,-103.2,33.9,0,28,0.0581717451523546,15.9867305546007
TA,Y28A,16,45,0.262295081967213,No,-102.2,33.9,0,20,0.0470914127423823,13.0604111247726
TA,Y29A,17,44,0.278688524590164,No,-101.7,33.9,0,19,0.0470914127423823,16.8986073140234
TA,Y30A,16,45,0.262295081967213,No,-100.9,33.9,0,19,0.0443213296398892,16.2407610893054
TA,Y31A,20,41,0.327868852459016,No,-100.3,34.0,0,26,0.0554016620498615,11.3892203506642
TA,Y32A,13,48,0.213114754098361,No,-99.4,34.0,0,15,0.03601108033241,15.170287752064
TA,Y33A,16,45,0.262295081967213,No,-98.6,34.0,0,19,0.03601108033241,16.3455292006073
TA,Y34A,20,41,0.327868852459016,No,-97.8,34.0,0,29,0.0470914127423823,15.8275971340528
TA,Y35A,12,49,0.19672131147541,No,-97.0,33.9,0,18,0.0304709141274238,15.0133197457936
TA,Y36A,14,47,0.229508196721311,No,-96.3,33.9,0,16,0.0277008310249307,13.3149882884907
TA,Y37A,17,44,0.278688524590164,No,-95.6,34.0,0,22,0.03601108033241,16.8088478470854
TA,Y38A,11,50,0.180327868852459,No,-94.7,33.9,0,13,0.0193905817174515,11.9283294261236
TA,Y39A,10,51,0.163934426229508,No,-94.1,33.9,0,12,0.0221606648199446,14.5921481819495
TA,Y40A,13,48,0.213114754098361,No,-93.3,34.0,0,17,0.0332409972299169,16.8842996102061
TA,Y41A,11,50,0.180327868852459,No,-92.6,33.9,0,13,0.0277008310249307,15.0043257659101
TA,Y42A,8,53,0.131147540983607,No,-91.8,33.8,0,10,0.0221606648199446,14.5473100043474
TA,Y43A,7,54,0.114754098360656,No,-90.9,33.9,0,8,0.0193905817174515,15.5198667263765
TA,Y44A,6,55,0.0983606557377049,No,-90.2,34.0,0,7,0.0166204986149584,15.9336529831872
TA,Y45A,8,53,0.131147540983607,No,-89.5,33.9,0,9,0.0249307479224377,22.2566614564176
TA,Y46A,13,48,0.213114754098361,No,-88.9,33.9,0,17,0.038781163434903,18.7386103630009
TA,Y47A,11,50,0.180327868852459,No,-87.8,33.9,0,12,0.0277008310249307,18.2779302157152
TA,Y48A,9,52,0.147540983606557,No,-87.2,33.9,0,11,0.0249307479224377,15.3918699662148
TA,Y49A,16,45,0.262295081967213,No,-86.4,33.9,0,17,0.0415512465373961,13.4098743281968
TA,Y50A,9,52,0.147540983606557,No,-85.7,33.9,0,10,0.0277008310249307,11.9703824227578
TA,Y51A,16,45,0.262295081967213,Yes,-85.1,33.9,1,19,0.0443213296398892,17.573562212266
TA,Y52A,21,40,0.344262295081967,No,-84.1,33.9,0,29,0.0581717451523546,15.3303010014408
TA,Y53A,11,50,0.180327868852459,No,-83.6,33.9,0,14,0.0249307479224377,17.1058893627853
TA,Y54A,18,43,0.295081967213115,No,-82.7,33.9,0,21,0.03601108033241,18.8151367386193
TA,Y55A,17,44,0.278688524590164,No,-81.9,33.9,0,21,0.038781163434903,15.5713271815285
TA,Y56A,10,51,0.163934426229508,No,-81.3,33.8,0,10,0.0249307479224377,10.8262438778608
TA,Y57A,14,47,0.229508196721311,No,-80.4,34.0,0,16,0.0332409972299169,15.0217723375665
TA,Y58A,10,51,0.163934426229508,No,-79.7,33.9,0,14,0.0249307479224377,15.9342276418946
TA,Y59A,8,53,0.131147540983607,No,-78.9,34.0,0,8,0.0221606648199446,12.675909062157
TA,Y60A,11,50,0.180327868852459,No,-78.2,34.0,0,12,0.0304709141274238,13.731191516019
TA,Z13A,14,47,0.229508196721311,No,-113.7,33.2,0,21,0.0443213296398892,17.7935521184732
TA,Z14A,36,25,0.590163934426229,No,-112.9,33.4,0,77,0.130193905817175,13.4532874267386
TA,Z15A,16,45,0.262295081967213,No,-112.2,33.3,0,19,0.0415512465373961,11.7573813180002
TA,Z16A,19,42,0.311475409836066,No,-111.4,33.3,0,30,0.0526315789473684,16.1575026783951
TA,Z17A,20,41,0.327868852459016,No,-110.5,33.3,0,35,0.0609418282548476,11.9513233642631
TA,Z18A,26,35,0.426229508196721,No,-110.0,33.1,0,36,0.0581717451523546,14.1444038408276
TA,Z19A,20,41,0.327868852459016,No,-109.3,33.3,0,39,0.0664819944598338,15.0600837808488
TA,Z20A,19,42,0.311475409836066,No,-108.6,33.1,0,26,0.0526315789473684,16.4886822437058
TA,Z21A,26,35,0.426229508196721,No,-107.7,33.3,0,38,0.074792243767313,15.557675048539
TA,Z22A,28,33,0.459016393442623,Yes,-107.0,33.3,1,38,0.0803324099722992,13.6995146582929
TA,Z23A,13,48,0.213114754098361,No,-106.2,33.3,0,14,0.0332409972299169,13.1571879651319
TA,Z24A,27,34,0.442622950819672,No,-105.4,33.3,0,38,0.07202216066482,11.602684637067
TA,Z25A,27,34,0.442622950819672,No,-104.7,33.3,0,36,0.0692520775623269,15.2766315255173
TA,Z26A,19,42,0.311475409836066,No,-104.0,33.3,0,22,0.0470914127423823,14.9191611549357
TA,Z27A,19,42,0.311475409836066,No,-103.2,33.3,0,24,0.0470914127423823,15.852803630409
TA,Z28A,16,45,0.262295081967213,No,-102.4,33.3,0,17,0.0415512465373961,17.4611987869444
TA,Z29A,18,43,0.295081967213115,No,-101.7,33.3,0,20,0.0443213296398892,18.7206394989178
TA,Z30A,20,41,0.327868852459016,No,-101.1,33.3,0,27,0.0526315789473684,13.6419948590527
TA,Z31A,14,47,0.229508196721311,No,-100.1,33.3,0,17,0.038781163434903,14.6457219058173
TA,Z32A,14,47,0.229508196721311,No,-99.5,33.3,0,15,0.038781163434903,10.6357384988844
TA,Z33A,21,40,0.344262295081967,No,-98.8,33.3,0,26,0.0498614958448753,13.6324869178723
TA,Z34A,14,47,0.229508196721311,No,-97.9,33.4,0,17,0.0304709141274238,13.1722642420914
TA,Z35A,16,45,0.262295081967213,No,-97.3,33.3,0,20,0.03601108033241,16.3147297954651
TA,Z36A,8,53,0.131147540983607,No,-96.4,33.3,0,10,0.0166204986149584,10.5219817152705
TA,Z37A,9,52,0.147540983606557,No,-95.6,33.2,0,9,0.0166204986149584,12.0372609846745
TA,Z38A,8,53,0.131147540983607,No,-95.0,33.3,0,8,0.0193905817174515,12.6582369291512
TA,Z39A,9,52,0.147540983606557,No,-94.2,33.2,0,10,0.0193905817174515,10.5737450815244
TA,Z40A,11,50,0.180327868852459,No,-93.4,33.3,0,12,0.0277008310249307,13.1487995938693
TA,Z41A,26,35,0.426229508196721,No,-92.8,33.3,0,35,0.0664819944598338,12.4048714054401
TA,Z42A,4,57,0.0655737704918033,Yes,-91.9,33.3,1,5,0.0110803324099723,23.6296692263199
TA,Z43A,6,55,0.0983606557377049,No,-91.2,33.2,0,7,0.0138504155124654,13.1960832831252
TA,Z44A,5,56,0.0819672131147541,Yes,-90.4,33.3,1,6,0.0138504155124654,11.4329533927661
TA,Z45A,7,54,0.114754098360656,No,-89.7,33.4,0,8,0.0193905817174515,13.018968423207
TA,Z46A,6,55,0.0983606557377049,No,-88.9,33.2,0,7,0.0166204986149584,16.9427679185298
TA,Z47A,11,50,0.180327868852459,No,-88.1,33.2,0,14,0.0304709141274238,13.7095458650927
TA,Z48A,7,54,0.114754098360656,No,-87.6,33.4,0,9,0.0221606648199446,12.6881948574541
TA,Z49A,12,49,0.19672131147541,No,-86.5,33.2,0,14,0.0332409972299169,16.2947241405167
TA,Z50A,26,35,0.426229508196721,No,-85.9,33.3,0,32,0.0609418282548476,15.6636153309159
TA,Z51A,16,45,0.262295081967213,No,-85.2,33.3,0,19,0.038781163434903,17.7371762507718
TA,Z52A,13,48,0.213114754098361,No,-84.4,33.2,0,14,0.03601108033241,21.4615633159562
TA,Z53A,17,44,0.278688524590164,No,-83.6,33.3,0,20,0.03601108033241,14.7718718113661
TA,Z54A,16,45,0.262295081967213,No,-82.8,33.2,0,20,0.03601108033241,16.9263295048449
TA,Z55A,16,45,0.262295081967213,No,-82.1,33.2,0,22,0.0443213296398892,19.0067380446755
TA,Z56A,14,47,0.229508196721311,No,-81.4,33.3,0,15,0.0304709141274238,16.6752679449446
TA,Z57A,12,49,0.19672131147541,No,-80.7,33.3,0,13,0.0304709141274238,14.6793382115536
TA,Z58A,11,50,0.180327868852459,No,-79.8,33.3,0,14,0.0277008310249307,12.4748984794794
TA,Z59A,10,51,0.163934426229508,No,-79.3,33.2,0,12,0.0193905817174515,13.1355915297922
TX,237B,3,58,0.0491803278688525,No,-95.8,32.0,0,4,0.0083102493074792,9.76475471956437
TX,435B,15,46,0.245901639344262,Yes,-97.6,30.8,1,21,0.0470914127423823,8.89137069252948
TX,833A,14,47,0.229508196721311,No,-99.4,28.3,0,17,0.0415512465373961,9.8134475567019
TX,PB09,5,56,0.0819672131147541,Yes,-104.3,31.8,1,7,0.0110803324099723,10.0640368036772
US,AAM,43,18,0.704918032786885,No,-83.7,42.3,0,99,0.152354570637119,14.5515363310088
US,ACSO,48,13,0.786885245901639,No,-83.0,40.2,0,117,0.155124653739612,14.3407356300193
US,AGMN,58,3,0.950819672131147,Yes,-95.9,48.3,1,208,0.224376731301939,15.4815714703106
US,AHID,20,41,0.327868852459016,Yes,-111.1,42.8,1,47,0.0554016620498615,12.945514133303
US,AMTX,50,11,0.819672131147541,No,-101.7,34.9,0,127,0.135734072022161,12.3014922606896
US,BINY,49,12,0.80327868852459,Yes,-76.0,42.2,1,162,0.25207756232687,13.3375483156145
US,BLA,58,3,0.950819672131147,No,-80.4,37.2,0,239,0.235457063711911,14.1780715708784
US,BMN,1,60,0.0163934426229508,No,-117.2,40.4,0,1,0.002770083102493,3.34851779889439
US,BMO,17,44,0.278688524590164,No,-117.3,44.9,0,47,0.0498614958448753,16.5667748937976
US,BOZ,60,1,0.983606557377049,No,-111.6,45.6,0,388,0.265927977839335,15.0269745013001
US,BRAL,37,24,0.60655737704918,No,-87.1,31.2,0,57,0.0831024930747922,15.0743030874538
US,BW06,60,1,0.983606557377049,Yes,-109.6,42.8,1,298,0.240997229916898,14.2868290129016
US,CBKS,59,2,0.967213114754098,No,-99.7,38.8,0,279,0.213296398891967,15.2407909930961
US,CBN,55,6,0.901639344262295,No,-77.4,38.2,0,153,0.202216066481994,13.4854123797681
US,CCM,2,59,0.0327868852459016,No,-91.2,38.1,0,2,0.0055401662049861,13.8131526086347
US,CEH,1,60,0.0163934426229508,No,-79.1,35.9,0,1,0.002770083102493,35.3460977317711
US,CMB,8,53,0.131147540983607,No,-120.4,38.0,0,14,0.0249307479224377,19.1398154531261
US,CNNC,33,28,0.540983606557377,No,-77.9,35.2,0,47,0.0775623268698061,12.436631664692
US,COWI,16,45,0.262295081967213,Yes,-89.1,46.1,1,43,0.0581717451523546,14.2863504713629
US,DGMT,53,8,0.868852459016393,No,-104.2,48.5,0,530,0.182825484764543,15.0823605913427
US,DUG,61,0,1.0,No,-112.8,40.2,0,543,0.315789473684211,14.1787682997134
US,ECSD,60,1,0.983606557377049,No,-96.6,43.7,0,1133,0.221606648199446,15.0067908594271
US,EGAK,56,5,0.918032786885246,Yes,-141.2,64.8,1,279,0.32409972299169,15.3352429659948
US,EGMT,55,6,0.901639344262295,No,-109.8,48.0,0,134,0.182825484764543,14.3202694345462
US,ELK,21,40,0.344262295081967,Yes,-115.2,40.7,1,91,0.0886426592797784,17.631309305277
US,ERPA,47,14,0.770491803278688,No,-80.0,42.1,0,118,0.174515235457064,14.7409626351328
US,EYMN,58,3,0.950819672131147,Yes,-91.5,47.9,1,990,0.285318559556787,15.3077701637797
US,GLMI,50,11,0.819672131147541,No,-84.6,44.8,0,120,0.182825484764543,13.7601186426323
US,GOGA,57,4,0.934426229508197,No,-83.5,33.4,0,651,0.213296398891967,15.1787696318668
US,GWDE,1,60,0.0163934426229508,No,-75.6,38.8,0,1,0.002770083102493,5.76040931361737
US,HAWA,20,41,0.327868852459016,Yes,-119.5,46.4,1,91,0.0858725761772853,17.9037805049349
US,HDIL,54,7,0.885245901639344,No,-89.3,40.6,0,153,0.146814404432133,13.6413045100587
US,HLID,61,0,1.0,No,-114.4,43.6,0,418,0.25207756232687,15.5641592623658
US,HWUT,20,41,0.327868852459016,No,-111.6,41.6,0,91,0.0831024930747922,14.7824529102553
US,ISCO,61,0,1.0,No,-105.6,39.8,0,459,0.293628808864266,14.8242752300617
US,JCT,61,0,1.0,No,-99.8,30.5,0,420,0.265927977839335,15.0378329416749
US,JFWS,56,5,0.918032786885246,No,-90.2,42.9,0,718,0.193905817174515,14.6346013536492
US,KNB,5,56,0.0819672131147541,No,-112.8,37.0,0,7,0.0138504155124654,27.0369872310332
US,KSU1,57,4,0.934426229508197,No,-96.6,39.1,0,677,0.204986149584488,14.0047176967862
US,KVTX,9,52,0.147540983606557,No,-97.9,27.5,0,18,0.03601108033241,8.76853929202366
US,LAO,54,7,0.885245901639344,No,-106.2,46.7,0,148,0.177285318559557,13.7382027939888
US,LBNH,56,5,0.918032786885246,No,-71.9,44.2,0,186,0.290858725761773,14.9363068546903
US,LKWY,18,43,0.295081967213115,No,-110.4,44.6,0,68,0.0637119113573407,15.4618769079767
US,LONY,42,19,0.688524590163934,Yes,-74.6,44.6,1,116,0.182825484764543,15.8580002031024
US,LRAL,54,7,0.885245901639344,No,-87.0,33.0,0,140,0.174515235457064,14.7943330801217
US,LSCT,4,57,0.0655737704918033,No,-73.2,41.7,0,4,0.0110803324099723,17.6685209770874
US,LTX,14,47,0.229508196721311,Yes,-103.7,29.3,1,31,0.0443213296398892,15.4424132252133
US,MCWV,56,5,0.918032786885246,No,-79.8,39.7,0,128,0.160664819944598,12.6422431632546
US,MIAR,60,1,0.983606557377049,No,-93.6,34.5,0,225,0.18005540166205,14.1285220534634
US,MNTX,56,5,0.918032786885246,No,-105.4,31.7,0,206,0.207756232686981,14.5678301587186
US,MNV,3,58,0.0491803278688525,Yes,-118.2,38.4,1,4,0.0110803324099723,17.3152304146755
US,MSO,59,2,0.967213114754098,No,-113.9,46.8,0,297,0.229916897506925,14.5620686351534
US,MVCO,58,3,0.950819672131147,No,-108.5,37.2,0,237,0.207756232686981,12.7523250146736
US,MYNC,3,58,0.0491803278688525,No,-84.1,35.1,0,3,0.0083102493074792,8.39636214497342
US,NATX,45,16,0.737704918032787,No,-94.7,31.8,0,92,0.105263157894737,14.0306642591411
US,NCB,14,47,0.229508196721311,No,-74.2,44.0,0,22,0.0498614958448753,12.416342451541
US,NEW,60,1,0.983606557377049,No,-117.1,48.3,0,1109,0.28808864265928,16.2064323801026
US,NHSC,45,16,0.737704918032787,No,-80.2,33.1,0,103,0.116343490304709,13.546401522124
US,NLWA,56,5,0.918032786885246,Yes,-123.9,47.4,1,226,0.263157894736842,14.2111184642127
US,OCWA,6,55,0.0983606557377049,No,-124.2,47.7,0,8,0.0193905817174515,11.8295626182633
US,OGNE,49,12,0.80327868852459,No,-102.0,40.9,0,118,0.132963988919668,13.4557150997327
US,OXF,53,8,0.868852459016393,No,-89.4,34.5,0,161,0.160664819944598,14.269200040747
US,PKME,41,20,0.672131147540984,Yes,-69.3,45.3,1,103,0.171745152354571,14.1592048576675
US,REDW,1,60,0.0163934426229508,No,-110.9,43.4,0,1,0.002770083102493,4.46274741508349
US,RLMT,55,6,0.901639344262295,No,-109.3,45.1,0,162,0.163434903047091,14.4445147359028
US,SAO,6,55,0.0983606557377049,No,-121.4,36.8,0,6,0.0138504155124654,16.7392075195529
US,SCIA,52,9,0.852459016393443,No,-93.2,41.9,0,137,0.138504155124654,13.2553683186879
US,SDCO,60,1,0.983606557377049,Yes,-105.5,37.7,1,313,0.232686980609418,14.6128952634837
US,TPNV,61,0,1.0,No,-116.2,36.9,0,308,0.240997229916898,13.2221516055205
US,TZTN,52,9,0.852459016393443,Yes,-83.5,36.5,1,170,0.199445983379501,14.8358223409697
US,VBMS,26,35,0.426229508196721,No,-90.5,32.2,0,43,0.0803324099722992,13.3529118311013
US,WCI,7,54,0.114754098360656,No,-86.3,38.2,0,13,0.0277008310249307,12.632624033001
US,WDC,10,51,0.163934426229508,No,-122.5,40.6,0,12,0.0249307479224377,17.5777667884863
US,WMOK,53,8,0.868852459016393,No,-98.8,34.7,0,485,0.166204986149584,12.4310318476448
US,WRAK,52,9,0.852459016393443,No,-132.3,56.4,0,693,0.246537396121884,12.8271140823136
US,WUAZ,61,0,1.0,No,-111.4,35.5,0,486,0.304709141274238,14.3107309009667
US,WVOR,20,41,0.327868852459016,No,-118.6,42.4,0,75,0.074792243767313,15.2856111430769
US,WVT,1,60,0.0163934426229508,No,-87.8,36.1,0,1,0.002770083102493,17.5887661053797
UU,SRU,59,2,0.967213114754098,No,-110.5,39.1,0,344,0.263157894736842,13.6513800097313
UW,BABR,32,29,0.524590163934426,No,-123.8,44.6,0,50,0.0997229916897507,12.0818597969057
UW,BLOW,14,47,0.229508196721311,No,-122.2,44.7,0,24,0.0443213296398892,19.8524520191117
UW,BRAN,16,45,0.262295081967213,Yes,-117.2,46.0,1,36,0.0526315789473684,14.506746241961
UW,CCRK,6,55,0.0983606557377049,Yes,-119.9,46.6,1,7,0.0193905817174515,30.9491572326749
UW,DAVN,19,42,0.311475409836066,No,-118.3,47.8,0,55,0.0637119113573407,13.1813326766891
UW,DDRF,4,57,0.0655737704918033,No,-119.1,46.5,0,6,0.0166204986149584,29.6919812502777
UW,DOSE,17,44,0.278688524590164,Yes,-123.0,47.7,1,36,0.0609418282548476,15.0240654001011
UW,FISH,1,60,0.0163934426229508,No,-123.6,45.9,0,1,0.002770083102493,18.8751177500487
UW,FORK,6,55,0.0983606557377049,No,-124.6,47.9,0,8,0.0193905817174515,15.7631839451496
UW,GNW,16,45,0.262295081967213,Yes,-122.8,47.6,1,44,0.0526315789473684,15.3362898745525
UW,HEBO,11,50,0.180327868852459,Yes,-123.8,45.2,1,20,0.0304709141274238,12.2818772644954
UW,HOOD,19,42,0.311475409836066,No,-121.7,45.3,0,55,0.07202216066482,15.6171560278106
UW,IRON,11,50,0.180327868852459,Yes,-118.5,43.4,1,18,0.038781163434903,15.5566788020799
UW,IZEE,10,51,0.163934426229508,No,-119.5,44.1,0,14,0.0304709141274238,14.6203500184632
UW,JEDS,7,54,0.114754098360656,No,-124.0,43.8,0,10,0.0221606648199446,11.5123002642286
UW,KENT,12,49,0.19672131147541,No,-120.6,45.2,0,20,0.0415512465373961,20.0247609466642
UW,LCCR,12,49,0.19672131147541,No,-122.5,45.2,0,15,0.0332409972299169,10.9015594322184
UW,LEBA,12,49,0.19672131147541,Yes,-123.6,46.5,1,17,0.03601108033241,15.6474106718984
UW,LON,20,41,0.327868852459016,Yes,-121.8,46.8,1,76,0.0692520775623269,17.2126130650597
UW,LRIV,15,46,0.245901639344262,Yes,-123.5,48.1,1,28,0.0470914127423823,13.1376043643819
UW,LTY,18,43,0.295081967213115,Yes,-120.7,47.3,1,51,0.0775623268698061,12.6470241496502
UW,MEGW,5,56,0.0819672131147541,No,-123.9,46.3,0,5,0.0110803324099723,8.97983037743146
UW,MRBL,10,51,0.163934426229508,No,-121.5,48.5,0,20,0.0332409972299169,13.2917158428919
UW,OFR,7,54,0.114754098360656,Yes,-124.4,47.9,1,11,0.0166204986149584,9.84458333466853
UW,OMAK,17,44,0.278688524590164,Yes,-119.3,48.4,1,54,0.0554016620498615,16.4347537437492
UW,OPC,8,53,0.131147540983607,Yes,-123.4,48.1,1,15,0.0304709141274238,9.17120890582323
UW,PASS,6,55,0.0983606557377049,No,-122.1,49.0,0,6,0.0166204986149584,21.3846542416533
UW,PHIN,6,55,0.0983606557377049,No,-119.9,45.9,0,8,0.0166204986149584,22.695844076284
UW,RADR,15,46,0.245901639344262,Yes,-123.8,46.4,1,22,0.0415512465373961,12.8865613539091
UW,RATT,13,48,0.213114754098361,No,-121.8,47.4,0,27,0.0415512465373961,12.5333699783266
UW,RWW,1,60,0.0163934426229508,No,-123.5,47.0,0,1,0.002770083102493,13.2142730825284
UW,SHUK,10,51,0.163934426229508,Yes,-121.7,48.9,1,16,0.0249307479224377,10.1700832507207
UW,SP2,8,53,0.131147540983607,No,-122.2,47.6,0,12,0.0249307479224377,10.5989217775483
UW,SQM,10,51,0.163934426229508,No,-123.0,48.1,0,18,0.0332409972299169,10.3060912121488
UW,STOR,14,47,0.229508196721311,No,-122.0,47.2,0,28,0.0415512465373961,16.4753227571151
UW,TAKO,6,55,0.0983606557377049,Yes,-124.1,43.7,1,10,0.0166204986149584,11.5030633658126
UW,TOLT,15,46,0.245901639344262,No,-121.7,47.7,0,23,0.0443213296398892,19.0576548435455
UW,TREE,11,50,0.180327868852459,No,-120.9,42.7,0,21,0.038781163434903,12.9044712787875
UW,TTW,7,54,0.114754098360656,No,-121.7,47.7,0,12,0.0221606648199446,17.0449566856882
UW,TUCA,13,48,0.213114754098361,Yes,-118.1,46.5,1,21,0.0415512465373961,15.5927772612243
UW,UMAT,12,49,0.19672131147541,Yes,-119.0,45.3,1,21,0.0415512465373961,20.3592976404364
UW,WISH,15,46,0.245901639344262,Yes,-123.8,47.1,1,30,0.0526315789473684,11.4045970734147
UW,WOLL,14,47,0.229508196721311,No,-118.9,47.1,0,30,0.0443213296398892,17.6580506454849
UW,YACT,11,50,0.180327868852459,No,-122.4,45.9,0,19,0.03601108033241,12.0542832514838
XO,KG37,3,58,0.0491803278688525,Yes,-86.3,37.7,1,3,0.0083102493074792,21.5244082530084
XO,KG41,2,59,0.0327868852459016,No,-85.7,37.7,0,2,0.0055401662049861,14.0541843039915
XO,KH38,4,57,0.0655737704918033,No,-86.3,37.4,0,4,0.0110803324099723,14.1778735509798
XO,KH42,2,59,0.0327868852459016,No,-85.7,37.5,0,2,0.0055401662049861,12.9278608719287
XO,KH44,4,57,0.0655737704918033,No,-85.5,37.5,0,5,0.0083102493074792,14.5661303077324
XO,KH46,3,58,0.0491803278688525,No,-85.2,37.5,0,3,0.0055401662049861,12.9103678819699
XO,KH48,5,56,0.0819672131147541,No,-85.0,37.4,0,7,0.0110803324099723,10.7507237772715
XO,KH49,2,59,0.0327868852459016,Yes,-84.7,37.4,1,2,0.0055401662049861,8.76234794060896
